opratDate,areaSdNm,areaSggNm,areaEmdNm,netInflow,floatingPop,numClosures,time,treatment
2023-04-24,서울특별시,마포구,서교동,370.0,4292.0,1,0,1
2023-04-24,서울특별시,서대문구,신촌동,19.0,193.0,0,0,1
2023-04-24,서울특별시,서초구,서초동,-1136.0,28708.0,0,0,1
2023-04-24,서울특별시,종로구,이화동,-10.0,64.0,0,0,1
2023-04-25,서울특별시,강남구,도곡동,864.0,14520.0,0,0,1
2023-04-25,서울특별시,강남구,삼성동,-1313.0,29397.0,0,0,1
2023-04-25,서울특별시,강남구,수서동,-64.0,11236.0,0,0,1
2023-04-25,서울특별시,강남구,역삼동,1411.0,42823.0,0,0,1
2023-04-25,서울특별시,광진구,능동,-129.0,3409.0,0,0,1
2023-04-25,서울특별시,마포구,서교동,317.0,4371.0,1,0,1
2023-04-25,서울특별시,서대문구,신촌동,-2.0,204.0,0,0,1
2023-04-25,서울특별시,서초구,서초동,-1077.0,30325.0,0,0,1
2023-04-25,서울특별시,종로구,이화동,-7.0,81.0,0,0,1
2023-04-26,서울특별시,강남구,도곡동,785.0,14989.0,0,0,1
2023-04-26,서울특별시,강남구,삼성동,-1104.0,30194.0,0,0,1
2023-04-26,서울특별시,강남구,수서동,-123.0,11421.0,0,0,1
2023-04-26,서울특별시,강남구,역삼동,1381.0,44013.0,0,0,1
2023-04-26,서울특별시,광진구,능동,-174.0,3524.0,0,0,1
2023-04-26,서울특별시,마포구,서교동,491.0,4647.0,1,0,1
2023-04-26,서울특별시,서대문구,신촌동,-10.0,184.0,0,0,1
2023-04-26,서울특별시,서초구,서초동,-1223.0,31463.0,0,0,1
2023-04-26,서울특별시,종로구,이화동,-23.0,83.0,0,0,1
2023-04-27,서울특별시,강남구,도곡동,792.0,15132.0,0,0,1
2023-04-27,서울특별시,강남구,삼성동,-1494.0,31028.0,0,0,1
2023-04-27,서울특별시,강남구,수서동,-130.0,11628.0,0,0,1
2023-04-27,서울특별시,강남구,역삼동,1766.0,43960.0,0,0,1
2023-04-27,서울특별시,광진구,능동,-190.0,3990.0,0,0,1
2023-04-27,서울특별시,마포구,서교동,471.0,4819.0,2,0,1
2023-04-27,서울특별시,서대문구,신촌동,33.0,207.0,0,0,1
2023-04-27,서울특별시,서초구,서초동,-1226.0,31588.0,2,0,1
2023-04-27,서울특별시,종로구,이화동,-22.0,68.0,0,0,1
2023-04-28,서울특별시,강남구,도곡동,486.0,16028.0,2,0,1
2023-04-28,서울특별시,강남구,삼성동,-1529.0,32583.0,1,0,1
2023-04-28,서울특별시,강남구,수서동,109.0,12987.0,0,0,1
2023-04-28,서울특별시,강남구,역삼동,2085.0,47393.0,1,0,1
2023-04-28,서울특별시,광진구,능동,-221.0,3659.0,0,0,1
2023-04-28,서울특별시,마포구,서교동,884.0,5342.0,1,0,1
2023-04-28,서울특별시,서대문구,신촌동,40.0,214.0,0,0,1
2023-04-28,서울특별시,서초구,서초동,-1842.0,33512.0,2,0,1
2023-04-28,서울특별시,종로구,이화동,-12.0,54.0,0,0,1
2023-04-29,서울특별시,강남구,도곡동,456.0,9474.0,0,0,1
2023-04-29,서울특별시,강남구,삼성동,-498.0,20920.0,1,0,1
2023-04-29,서울특별시,강남구,수서동,-476.0,8976.0,0,0,1
2023-04-29,서울특별시,강남구,역삼동,1581.0,28285.0,0,0,1
2023-04-29,서울특별시,광진구,능동,-182.0,1798.0,0,0,1
2023-04-29,서울특별시,마포구,서교동,465.0,3769.0,0,0,1
2023-04-29,서울특별시,서대문구,신촌동,15.0,125.0,0,0,1
2023-04-29,서울특별시,서초구,서초동,-1359.0,18815.0,0,0,1
2023-04-29,서울특별시,종로구,이화동,-2.0,34.0,0,0,1
2023-04-30,서울특별시,강남구,도곡동,440.0,7600.0,0,0,1
2023-04-30,서울특별시,강남구,삼성동,-922.0,15118.0,0,0,1
2023-04-30,서울특별시,강남구,수서동,257.0,6279.0,0,0,1
2023-04-30,서울특별시,강남구,역삼동,1087.0,20327.0,0,0,1
2023-04-30,서울특별시,광진구,능동,-18.0,1512.0,0,0,1
2023-04-30,서울특별시,마포구,서교동,288.0,2700.0,0,0,1
2023-04-30,서울특별시,서대문구,신촌동,5.0,71.0,0,0,1
2023-04-30,서울특별시,서초구,서초동,-1128.0,14328.0,0,0,1
2023-04-30,서울특별시,종로구,이화동,-9.0,53.0,0,0,1
2023-05-01,서울특별시,강남구,도곡동,767.0,9641.0,0,0,1
2023-05-01,서울특별시,강남구,삼성동,-322.0,15740.0,0,0,1
2023-05-01,서울특별시,강남구,수서동,-283.0,6747.0,0,0,1
2023-05-01,서울특별시,강남구,역삼동,829.0,23521.0,1,0,1
2023-05-01,서울특별시,광진구,능동,-79.0,2377.0,0,0,1
2023-05-01,서울특별시,마포구,서교동,219.0,2389.0,0,0,1
2023-05-01,서울특별시,서대문구,신촌동,29.0,137.0,0,0,1
2023-05-01,서울특별시,서초구,서초동,-1148.0,17480.0,0,0,1
2023-05-01,서울특별시,종로구,이화동,-12.0,24.0,0,0,1
2023-05-02,서울특별시,강남구,도곡동,586.0,14464.0,0,0,1
2023-05-02,서울특별시,강남구,삼성동,-1165.0,28445.0,0,0,1
2023-05-02,서울특별시,강남구,수서동,-295.0,11179.0,0,0,1
2023-05-02,서울특별시,강남구,역삼동,1595.0,42097.0,5,0,1
2023-05-02,서울특별시,광진구,능동,-155.0,3739.0,0,0,1
2023-05-02,서울특별시,마포구,서교동,430.0,4442.0,2,0,1
2023-05-02,서울특별시,서대문구,신촌동,36.0,202.0,0,0,1
2023-05-02,서울특별시,서초구,서초동,-1015.0,30063.0,0,0,1
2023-05-02,서울특별시,종로구,이화동,-17.0,69.0,0,0,1
2023-05-03,서울특별시,강남구,도곡동,681.0,14871.0,0,0,1
2023-05-03,서울특별시,강남구,삼성동,-1603.0,31107.0,0,0,1
2023-05-03,서울특별시,강남구,수서동,191.0,11453.0,1,0,1
2023-05-03,서울특별시,강남구,역삼동,2081.0,44501.0,1,0,1
2023-05-03,서울특별시,광진구,능동,-204.0,3734.0,0,0,1
2023-05-03,서울특별시,마포구,서교동,507.0,4771.0,0,0,1
2023-05-03,서울특별시,서대문구,신촌동,20.0,200.0,0,0,1
2023-05-03,서울특별시,서초구,서초동,-1656.0,31262.0,1,0,1
2023-05-03,서울특별시,종로구,이화동,-17.0,83.0,0,0,1
2023-05-04,서울특별시,강남구,도곡동,608.0,15474.0,0,0,1
2023-05-04,서울특별시,강남구,삼성동,-2123.0,33211.0,0,0,1
2023-05-04,서울특별시,강남구,수서동,490.0,12090.0,1,0,1
2023-05-04,서울특별시,강남구,역삼동,1992.0,46958.0,1,0,1
2023-05-04,서울특별시,광진구,능동,-334.0,3862.0,0,0,1
2023-05-04,서울특별시,마포구,서교동,779.0,5157.0,1,0,1
2023-05-04,서울특별시,서대문구,신촌동,19.0,209.0,0,0,1
2023-05-04,서울특별시,서초구,서초동,-1431.0,32317.0,1,0,1
2023-05-04,서울특별시,종로구,이화동,0.0,74.0,0,0,1
2023-05-05,서울특별시,강남구,도곡동,256.0,7182.0,0,0,1
2023-05-05,서울특별시,강남구,삼성동,-1026.0,17548.0,0,0,1
2023-05-05,서울특별시,강남구,수서동,-86.0,5756.0,0,0,1
2023-05-05,서울특별시,강남구,역삼동,1632.0,21530.0,0,0,1
2023-05-05,서울특별시,광진구,능동,-13.0,1407.0,0,0,1
2023-05-05,서울특별시,마포구,서교동,189.0,2391.0,0,0,1
2023-05-05,서울특별시,서대문구,신촌동,13.0,55.0,0,0,1
2023-05-05,서울특별시,서초구,서초동,-957.0,12335.0,0,0,1
2023-05-05,서울특별시,종로구,이화동,-8.0,34.0,0,0,1
2023-05-06,서울특별시,강남구,도곡동,463.0,8721.0,0,0,1
2023-05-06,서울특별시,강남구,삼성동,-627.0,18001.0,0,0,1
2023-05-06,서울특별시,강남구,수서동,-150.0,7212.0,0,0,1
2023-05-06,서울특별시,강남구,역삼동,1189.0,24135.0,0,0,1
2023-05-06,서울특별시,광진구,능동,-55.0,1481.0,0,0,1
2023-05-06,서울특별시,마포구,서교동,366.0,3144.0,0,0,1
2023-05-06,서울특별시,서대문구,신촌동,0.0,76.0,0,0,1
2023-05-06,서울특별시,서초구,서초동,-1180.0,14836.0,0,0,1
2023-05-06,서울특별시,종로구,이화동,-6.0,38.0,0,0,1
2023-05-07,서울특별시,강남구,도곡동,545.0,7095.0,0,0,1
2023-05-07,서울특별시,강남구,삼성동,-534.0,12926.0,5,0,1
2023-05-07,서울특별시,강남구,수서동,-416.0,5890.0,0,0,1
2023-05-07,서울특별시,강남구,역삼동,1093.0,17563.0,0,0,1
2023-05-07,서울특별시,광진구,능동,87.0,1415.0,0,0,1
2023-05-07,서울특별시,마포구,서교동,173.0,2155.0,0,0,1
2023-05-07,서울특별시,서대문구,신촌동,14.0,66.0,0,0,1
2023-05-07,서울특별시,서초구,서초동,-957.0,12817.0,0,0,1
2023-05-07,서울특별시,종로구,이화동,-5.0,29.0,0,0,1
2023-05-08,서울특별시,강남구,도곡동,712.0,14342.0,0,0,1
2023-05-08,서울특별시,강남구,삼성동,-637.0,25991.0,1,0,1
2023-05-08,서울특별시,강남구,수서동,-470.0,10830.0,0,0,1
2023-05-08,서울특별시,강남구,역삼동,1273.0,38783.0,3,0,1
2023-05-08,서울특별시,광진구,능동,-106.0,3466.0,0,0,1
2023-05-08,서울특별시,마포구,서교동,292.0,4086.0,2,0,1
2023-05-08,서울특별시,서대문구,신촌동,55.0,221.0,0,0,1
2023-05-08,서울특별시,서초구,서초동,-1119.0,28443.0,1,0,1
2023-05-08,서울특별시,종로구,이화동,0.0,66.0,0,0,1
2023-05-09,서울특별시,강남구,도곡동,739.0,14845.0,0,0,1
2023-05-09,서울특별시,강남구,삼성동,-1395.0,28613.0,1,0,1
2023-05-09,서울특별시,강남구,수서동,-12.0,11252.0,0,0,1
2023-05-09,서울특별시,강남구,역삼동,1359.0,42345.0,0,0,1
2023-05-09,서울특별시,광진구,능동,-148.0,3788.0,0,0,1
2023-05-09,서울특별시,마포구,서교동,378.0,4640.0,4,0,1
2023-05-09,서울특별시,서대문구,신촌동,26.0,220.0,0,0,1
2023-05-09,서울특별시,서초구,서초동,-925.0,30681.0,0,0,1
2023-05-09,서울특별시,종로구,이화동,-22.0,80.0,0,0,1
2023-05-10,서울특별시,강남구,도곡동,853.0,14859.0,0,0,1
2023-05-10,서울특별시,강남구,삼성동,-1584.0,31248.0,0,0,1
2023-05-10,서울특별시,강남구,수서동,122.0,11556.0,0,0,1
2023-05-10,서울특별시,강남구,역삼동,1952.0,44076.0,2,0,1
2023-05-10,서울특별시,광진구,능동,-244.0,3746.0,0,0,1
2023-05-10,서울특별시,마포구,서교동,475.0,4611.0,3,0,1
2023-05-10,서울특별시,서대문구,신촌동,23.0,201.0,0,0,1
2023-05-10,서울특별시,서초구,서초동,-1583.0,31291.0,0,0,1
2023-05-10,서울특별시,종로구,이화동,-14.0,72.0,0,0,1
2023-05-11,서울특별시,강남구,도곡동,787.0,14917.0,0,0,1
2023-05-11,서울특별시,강남구,삼성동,-1550.0,32668.0,4,0,1
2023-05-11,서울특별시,강남구,수서동,36.0,12046.0,0,0,1
2023-05-11,서울특별시,강남구,역삼동,1893.0,44877.0,1,0,1
2023-05-11,서울특별시,광진구,능동,-345.0,3987.0,0,0,1
2023-05-11,서울특별시,마포구,서교동,520.0,4910.0,0,0,1
2023-05-11,서울특별시,서대문구,신촌동,46.0,232.0,0,0,1
2023-05-11,서울특별시,서초구,서초동,-1362.0,31714.0,0,0,1
2023-05-11,서울특별시,종로구,이화동,-25.0,59.0,0,0,1
2023-05-12,서울특별시,강남구,도곡동,837.0,15921.0,0,0,1
2023-05-12,서울특별시,강남구,삼성동,-2090.0,34882.0,2,0,1
2023-05-12,서울특별시,강남구,수서동,-212.0,13486.0,0,0,1
2023-05-12,서울특별시,강남구,역삼동,2561.0,48385.0,1,0,1
2023-05-12,서울특별시,광진구,능동,-123.0,3867.0,0,0,1
2023-05-12,서울특별시,마포구,서교동,866.0,5370.0,1,0,1
2023-05-12,서울특별시,서대문구,신촌동,18.0,202.0,0,0,1
2023-05-12,서울특별시,서초구,서초동,-1842.0,33644.0,0,0,1
2023-05-12,서울특별시,종로구,이화동,-15.0,71.0,0,0,1
2023-05-13,서울특별시,강남구,도곡동,529.0,11067.0,0,0,1
2023-05-13,서울특별시,강남구,삼성동,-424.0,20596.0,1,0,1
2023-05-13,서울특별시,강남구,수서동,-275.0,9733.0,0,0,1
2023-05-13,서울특별시,강남구,역삼동,1385.0,29265.0,0,0,1
2023-05-13,서울특별시,광진구,능동,-56.0,2134.0,0,0,1
2023-05-13,서울특별시,마포구,서교동,608.0,3916.0,0,0,1
2023-05-13,서울특별시,서대문구,신촌동,7.0,129.0,0,0,1
2023-05-13,서울특별시,서초구,서초동,-1755.0,20305.0,0,0,1
2023-05-13,서울특별시,종로구,이화동,-19.0,49.0,0,0,1
2023-05-14,서울특별시,강남구,도곡동,298.0,8004.0,0,0,1
2023-05-14,서울특별시,강남구,삼성동,-560.0,13546.0,0,0,1
2023-05-14,서울특별시,강남구,수서동,28.0,6710.0,0,0,1
2023-05-14,서울특별시,강남구,역삼동,1014.0,19404.0,0,0,1
2023-05-14,서울특별시,광진구,능동,-2.0,1992.0,0,0,1
2023-05-14,서울특별시,마포구,서교동,295.0,2517.0,0,0,1
2023-05-14,서울특별시,서대문구,신촌동,29.0,71.0,0,0,1
2023-05-14,서울특별시,서초구,서초동,-1096.0,14558.0,0,0,1
2023-05-14,서울특별시,종로구,이화동,-6.0,28.0,0,0,1
2023-05-15,서울특별시,강남구,도곡동,854.0,14662.0,0,0,1
2023-05-15,서울특별시,강남구,삼성동,-1198.0,26670.0,2,0,1
2023-05-15,서울특별시,강남구,수서동,-372.0,11258.0,0,0,1
2023-05-15,서울특별시,강남구,역삼동,1357.0,39901.0,5,0,1
2023-05-15,서울특별시,광진구,능동,-144.0,3534.0,1,0,1
2023-05-15,서울특별시,마포구,서교동,346.0,4134.0,0,0,1
2023-05-15,서울특별시,서대문구,신촌동,18.0,228.0,0,0,1
2023-05-15,서울특별시,서초구,서초동,-840.0,29816.0,1,0,1
2023-05-15,서울특별시,종로구,이화동,-21.0,71.0,0,0,1
2023-05-16,서울특별시,강남구,도곡동,921.0,14955.0,0,0,1
2023-05-16,서울특별시,강남구,삼성동,-1617.0,29735.0,1,0,1
2023-05-16,서울특별시,강남구,수서동,-86.0,11346.0,0,0,1
2023-05-16,서울특별시,강남구,역삼동,1554.0,43238.0,3,0,1
2023-05-16,서울특별시,광진구,능동,-131.0,3815.0,0,0,1
2023-05-16,서울특별시,마포구,서교동,455.0,4713.0,2,0,1
2023-05-16,서울특별시,서대문구,신촌동,36.0,226.0,0,0,1
2023-05-16,서울특별시,서초구,서초동,-1132.0,30890.0,2,0,1
2023-05-16,서울특별시,종로구,이화동,0.0,66.0,0,0,1
2023-05-17,서울특별시,강남구,도곡동,970.0,15016.0,0,0,1
2023-05-17,서울특별시,강남구,삼성동,-1551.0,30323.0,0,0,1
2023-05-17,서울특별시,강남구,수서동,-50.0,11582.0,0,0,1
2023-05-17,서울특별시,강남구,역삼동,1326.0,43742.0,1,0,1
2023-05-17,서울특별시,광진구,능동,192.0,4352.0,0,0,1
2023-05-17,서울특별시,마포구,서교동,566.0,4696.0,1,0,1
2023-05-17,서울특별시,서대문구,신촌동,45.0,221.0,0,0,1
2023-05-17,서울특별시,서초구,서초동,-1489.0,31663.0,0,0,1
2023-05-17,서울특별시,종로구,이화동,-9.0,83.0,0,0,1
2023-05-18,서울특별시,강남구,도곡동,876.0,15070.0,0,0,1
2023-05-18,서울특별시,강남구,삼성동,-1471.0,31009.0,1,0,1
2023-05-18,서울특별시,강남구,수서동,-46.0,11536.0,0,0,1
2023-05-18,서울특별시,강남구,역삼동,1837.0,43977.0,3,0,1
2023-05-18,서울특별시,광진구,능동,-138.0,3778.0,0,0,1
2023-05-18,서울특별시,마포구,서교동,437.0,4779.0,1,0,1
2023-05-18,서울특별시,서대문구,신촌동,36.0,210.0,0,0,1
2023-05-18,서울특별시,서초구,서초동,-1521.0,31895.0,0,0,1
2023-05-18,서울특별시,종로구,이화동,-10.0,76.0,0,0,1
2023-05-19,서울특별시,강남구,도곡동,946.0,15708.0,0,0,1
2023-05-19,서울특별시,강남구,삼성동,-1653.0,31939.0,1,0,1
2023-05-19,서울특별시,강남구,수서동,16.0,12758.0,0,0,1
2023-05-19,서울특별시,강남구,역삼동,1539.0,46291.0,2,0,1
2023-05-19,서울특별시,광진구,능동,-75.0,3843.0,0,0,1
2023-05-19,서울특별시,마포구,서교동,913.0,5379.0,1,0,1
2023-05-19,서울특별시,서대문구,신촌동,13.0,205.0,0,0,1
2023-05-19,서울특별시,서초구,서초동,-1688.0,33062.0,0,0,1
2023-05-19,서울특별시,종로구,이화동,-11.0,77.0,0,0,1
2023-05-20,서울특별시,강남구,도곡동,539.0,10811.0,0,0,1
2023-05-20,서울특별시,강남구,삼성동,-112.0,20010.0,0,0,1
2023-05-20,서울특별시,강남구,수서동,-234.0,9470.0,0,0,1
2023-05-20,서울특별시,강남구,역삼동,819.0,28973.0,0,0,1
2023-05-20,서울특별시,광진구,능동,-132.0,2356.0,0,0,1
2023-05-20,서울특별시,마포구,서교동,660.0,4016.0,0,0,1
2023-05-20,서울특별시,서대문구,신촌동,26.0,150.0,0,0,1
2023-05-20,서울특별시,서초구,서초동,-1570.0,19708.0,0,0,1
2023-05-20,서울특별시,종로구,이화동,4.0,40.0,0,0,1
2023-05-21,서울특별시,강남구,도곡동,451.0,7641.0,0,0,1
2023-05-21,서울특별시,강남구,삼성동,-651.0,13901.0,0,0,1
2023-05-21,서울특별시,강남구,수서동,-46.0,6602.0,0,0,1
2023-05-21,서울특별시,강남구,역삼동,996.0,19424.0,0,0,1
2023-05-21,서울특별시,광진구,능동,-38.0,1420.0,0,0,1
2023-05-21,서울특별시,마포구,서교동,210.0,2538.0,0,0,1
2023-05-21,서울특별시,서대문구,신촌동,1.0,103.0,0,0,1
2023-05-21,서울특별시,서초구,서초동,-915.0,14269.0,1,0,1
2023-05-21,서울특별시,종로구,이화동,-8.0,38.0,0,0,1
2023-05-22,서울특별시,강남구,도곡동,767.0,14549.0,0,0,1
2023-05-22,서울특별시,강남구,삼성동,-779.0,27555.0,0,0,1
2023-05-22,서울특별시,강남구,수서동,-283.0,11055.0,1,0,1
2023-05-22,서울특별시,강남구,역삼동,1147.0,40849.0,4,0,1
2023-05-22,서울특별시,광진구,능동,-142.0,3626.0,0,0,1
2023-05-22,서울특별시,마포구,서교동,333.0,4371.0,2,0,1
2023-05-22,서울특별시,서대문구,신촌동,29.0,193.0,0,0,1
2023-05-22,서울특별시,서초구,서초동,-1066.0,29408.0,0,0,1
2023-05-22,서울특별시,종로구,이화동,-6.0,62.0,0,0,1
2023-05-23,서울특별시,강남구,도곡동,794.0,14888.0,0,0,1
2023-05-23,서울특별시,강남구,삼성동,-1166.0,29506.0,0,0,1
2023-05-23,서울특별시,강남구,수서동,-52.0,11260.0,0,0,1
2023-05-23,서울특별시,강남구,역삼동,1264.0,42984.0,2,0,1
2023-05-23,서울특별시,광진구,능동,-246.0,3764.0,0,0,1
2023-05-23,서울특별시,마포구,서교동,445.0,4563.0,3,0,1
2023-05-23,서울특별시,서대문구,신촌동,4.0,236.0,0,0,1
2023-05-23,서울특별시,서초구,서초동,-1022.0,30446.0,0,0,1
2023-05-23,서울특별시,종로구,이화동,-21.0,77.0,0,0,1
2023-05-24,서울특별시,강남구,도곡동,815.0,14805.0,0,0,1
2023-05-24,서울특별시,강남구,삼성동,-1268.0,28870.0,0,0,1
2023-05-24,서울특별시,강남구,수서동,11.0,11055.0,0,0,1
2023-05-24,서울특별시,강남구,역삼동,1366.0,42654.0,0,0,1
2023-05-24,서울특별시,광진구,능동,-217.0,3863.0,0,0,1
2023-05-24,서울특별시,마포구,서교동,521.0,4705.0,1,0,1
2023-05-24,서울특별시,서대문구,신촌동,11.0,233.0,0,0,1
2023-05-24,서울특별시,서초구,서초동,-1234.0,30656.0,0,0,1
2023-05-24,서울특별시,종로구,이화동,-5.0,71.0,0,0,1
2023-05-25,서울특별시,강남구,도곡동,870.0,15054.0,0,0,1
2023-05-25,서울특별시,강남구,삼성동,-1444.0,30818.0,0,0,1
2023-05-25,서울특별시,강남구,수서동,27.0,11559.0,0,0,1
2023-05-25,서울특별시,강남구,역삼동,1429.0,45067.0,3,0,1
2023-05-25,서울특별시,광진구,능동,-300.0,3728.0,0,0,1
2023-05-25,서울특별시,마포구,서교동,540.0,4848.0,0,0,1
2023-05-25,서울특별시,서대문구,신촌동,28.0,240.0,0,0,1
2023-05-25,서울특별시,서초구,서초동,-1119.0,32189.0,0,0,1
2023-05-25,서울특별시,종로구,이화동,-31.0,69.0,0,0,1
2023-05-26,서울특별시,강남구,도곡동,636.0,15512.0,1,0,1
2023-05-26,서울특별시,강남구,삼성동,-2110.0,32182.0,2,0,1
2023-05-26,서울특별시,강남구,수서동,492.0,12630.0,0,0,1
2023-05-26,서울특별시,강남구,역삼동,1870.0,46444.0,4,0,1
2023-05-26,서울특별시,광진구,능동,-196.0,3490.0,0,0,1
2023-05-26,서울특별시,마포구,서교동,868.0,5376.0,3,0,1
2023-05-26,서울특별시,서대문구,신촌동,17.0,219.0,0,0,1
2023-05-26,서울특별시,서초구,서초동,-1561.0,32477.0,0,0,1
2023-05-26,서울특별시,종로구,이화동,-16.0,82.0,0,0,1
2023-05-27,서울특별시,강남구,도곡동,356.0,9504.0,0,0,1
2023-05-27,서울특별시,강남구,삼성동,-967.0,23453.0,0,0,1
2023-05-27,서울특별시,강남구,수서동,-198.0,8526.0,0,0,1
2023-05-27,서울특별시,강남구,역삼동,1764.0,27262.0,0,0,1
2023-05-27,서울특별시,광진구,능동,-29.0,2003.0,0,0,1
2023-05-27,서울특별시,마포구,서교동,400.0,3332.0,0,0,1
2023-05-27,서울특별시,서대문구,신촌동,8.0,78.0,0,0,1
2023-05-27,서울특별시,서초구,서초동,-1324.0,17078.0,0,0,1
2023-05-27,서울특별시,종로구,이화동,-10.0,54.0,0,0,1
2023-05-28,서울특별시,강남구,도곡동,275.0,7365.0,0,0,1
2023-05-28,서울특별시,강남구,삼성동,-1054.0,16822.0,0,0,1
2023-05-28,서울특별시,강남구,수서동,359.0,6321.0,0,0,1
2023-05-28,서울특별시,강남구,역삼동,1608.0,20798.0,0,0,1
2023-05-28,서울특별시,광진구,능동,-32.0,1220.0,0,0,1
2023-05-28,서울특별시,마포구,서교동,191.0,2531.0,0,0,1
2023-05-28,서울특별시,서대문구,신촌동,1.0,81.0,0,0,1
2023-05-28,서울특별시,서초구,서초동,-1347.0,13703.0,0,0,1
2023-05-28,서울특별시,종로구,이화동,-1.0,41.0,0,0,1
2023-05-29,서울특별시,강남구,도곡동,530.0,8150.0,0,0,1
2023-05-29,서울특별시,강남구,삼성동,-499.0,13825.0,0,0,1
2023-05-29,서울특별시,강남구,수서동,-238.0,5668.0,0,0,1
2023-05-29,서울특별시,강남구,역삼동,824.0,20072.0,0,0,1
2023-05-29,서울특별시,광진구,능동,60.0,1616.0,0,0,1
2023-05-29,서울특별시,마포구,서교동,307.0,2163.0,0,0,1
2023-05-29,서울특별시,서대문구,신촌동,16.0,68.0,0,0,1
2023-05-29,서울특별시,서초구,서초동,-994.0,13496.0,0,0,1
2023-05-29,서울특별시,종로구,이화동,-6.0,16.0,0,0,1
2023-05-30,서울특별시,강남구,도곡동,960.0,14516.0,0,0,1
2023-05-30,서울특별시,강남구,삼성동,-1274.0,27800.0,0,0,1
2023-05-30,서울특별시,강남구,수서동,-459.0,11347.0,0,0,1
2023-05-30,서울특별시,강남구,역삼동,1525.0,41357.0,0,0,1
2023-05-30,서울특별시,광진구,능동,-130.0,3628.0,0,0,1
2023-05-30,서울특별시,마포구,서교동,407.0,4323.0,1,0,1
2023-05-30,서울특별시,서대문구,신촌동,9.0,205.0,0,0,1
2023-05-30,서울특별시,서초구,서초동,-1025.0,30207.0,3,0,1
2023-05-30,서울특별시,종로구,이화동,-13.0,65.0,0,0,1
2023-05-31,서울특별시,강남구,도곡동,868.0,14966.0,0,0,1
2023-05-31,서울특별시,강남구,삼성동,-1490.0,29006.0,2,0,1
2023-05-31,서울특별시,강남구,수서동,14.0,10860.0,0,0,1
2023-05-31,서울특별시,강남구,역삼동,1496.0,42260.0,2,0,1
2023-05-31,서울특별시,광진구,능동,-117.0,3619.0,0,0,1
2023-05-31,서울특별시,마포구,서교동,474.0,4498.0,2,0,1
2023-05-31,서울특별시,서대문구,신촌동,26.0,230.0,0,0,1
2023-05-31,서울특별시,서초구,서초동,-1257.0,30643.0,2,0,1
2023-05-31,서울특별시,종로구,이화동,-14.0,80.0,0,0,1
2023-06-01,서울특별시,강남구,도곡동,862.0,14814.0,0,0,1
2023-06-01,서울특별시,강남구,삼성동,-1628.0,30778.0,2,0,1
2023-06-01,서울특별시,강남구,수서동,-9.0,11517.0,0,0,1
2023-06-01,서울특별시,강남구,역삼동,1868.0,43782.0,2,0,1
2023-06-01,서울특별시,광진구,능동,-289.0,3805.0,1,0,1
2023-06-01,서울특별시,마포구,서교동,567.0,4801.0,3,0,1
2023-06-01,서울특별시,서대문구,신촌동,29.0,245.0,0,0,1
2023-06-01,서울특별시,서초구,서초동,-1387.0,31433.0,1,0,1
2023-06-01,서울특별시,종로구,이화동,-13.0,59.0,0,0,1
2023-06-02,서울특별시,강남구,도곡동,788.0,15474.0,0,0,1
2023-06-02,서울특별시,강남구,삼성동,-1714.0,31844.0,4,0,1
2023-06-02,서울특별시,강남구,수서동,220.0,12610.0,1,0,1
2023-06-02,서울특별시,강남구,역삼동,1860.0,46052.0,1,0,1
2023-06-02,서울특별시,광진구,능동,-266.0,3626.0,0,0,1
2023-06-02,서울특별시,마포구,서교동,695.0,5191.0,3,0,1
2023-06-02,서울특별시,서대문구,신촌동,22.0,202.0,0,0,1
2023-06-02,서울특별시,서초구,서초동,-1583.0,32691.0,2,0,1
2023-06-02,서울특별시,종로구,이화동,-22.0,60.0,0,0,1
2023-06-03,서울특별시,강남구,도곡동,350.0,10534.0,0,0,1
2023-06-03,서울특별시,강남구,삼성동,-196.0,19466.0,0,0,1
2023-06-03,서울특별시,강남구,수서동,-367.0,8835.0,0,0,1
2023-06-03,서울특별시,강남구,역삼동,1223.0,27343.0,0,0,1
2023-06-03,서울특별시,광진구,능동,-77.0,1953.0,0,0,1
2023-06-03,서울특별시,마포구,서교동,392.0,3678.0,0,0,1
2023-06-03,서울특별시,서대문구,신촌동,9.0,89.0,0,0,1
2023-06-03,서울특별시,서초구,서초동,-1335.0,18619.0,0,0,1
2023-06-03,서울특별시,종로구,이화동,1.0,29.0,0,0,1
2023-06-04,서울특별시,강남구,도곡동,468.0,7654.0,0,0,1
2023-06-04,서울특별시,강남구,삼성동,-387.0,13733.0,0,0,1
2023-06-04,서울특별시,강남구,수서동,11.0,6369.0,0,0,1
2023-06-04,서울특별시,강남구,역삼동,657.0,19139.0,0,0,1
2023-06-04,서울특별시,광진구,능동,10.0,1746.0,0,0,1
2023-06-04,서울특별시,마포구,서교동,190.0,2486.0,0,0,1
2023-06-04,서울특별시,서대문구,신촌동,18.0,104.0,0,0,1
2023-06-04,서울특별시,서초구,서초동,-964.0,13944.0,0,0,1
2023-06-04,서울특별시,종로구,이화동,-3.0,23.0,0,0,1
2023-06-05,서울특별시,강남구,도곡동,722.0,13358.0,0,0,1
2023-06-05,서울특별시,강남구,삼성동,-1360.0,25030.0,0,0,1
2023-06-05,서울특별시,강남구,수서동,88.0,9406.0,0,0,1
2023-06-05,서울특별시,강남구,역삼동,1578.0,37790.0,4,0,1
